TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315967512.2449918,00000000-0000-0000-0000-000000011999,OTHERS,598.8508826201345,941.3090606118992,MIA
315967512.3462837,00000000-0000-0000-0000-000000011999,OTHERS,598.8577744965081,941.057020569336,MIA
315967512.4473298,00000000-0000-0000-0000-000000011999,OTHERS,598.8521821331864,940.7783371362896,MIA
315967512.54324704,00000000-0000-0000-0000-000000011999,OTHERS,598.8875886309249,940.4348368890228,MIA
315967507.64243054,00000000-0000-0000-0000-000000012000,OTHERS,599.2479347402906,920.100158890262,MIA
315967507.74020386,00000000-0000-0000-0000-000000012000,OTHERS,599.2708349273191,919.8732319536902,MIA
315967507.8376459,00000000-0000-0000-0000-000000012000,OTHERS,599.2771162071123,919.7188105156164,MIA
315967507.9368728,00000000-0000-0000-0000-000000012000,OTHERS,599.3906093097831,919.8898608348296,MIA
315967508.03838736,00000000-0000-0000-0000-000000012000,OTHERS,599.4239506461903,919.7130412918556,MIA
315967508.1405179,00000000-0000-0000-0000-000000012000,OTHERS,599.474894680796,919.5632054563632,MIA
315967508.23242766,00000000-0000-0000-0000-000000012000,OTHERS,599.4764593317977,919.2292992951202,MIA
315967508.33992213,00000000-0000-0000-0000-000000012000,OTHERS,599.5174056680435,919.1132091855188,MIA
315967508.4317218,00000000-0000-0000-0000-000000012000,OTHERS,599.5128019572444,918.9963096460644,MIA
315967508.5360878,00000000-0000-0000-0000-000000012000,OTHERS,599.5778246882534,918.7825594940304,MIA
315967508.63524646,00000000-0000-0000-0000-000000012000,OTHERS,599.5835853205223,918.6623060998688,MIA
315967508.7418264,00000000-0000-0000-0000-000000012000,OTHERS,599.6096254384107,918.4758409540316,MIA
315967508.8488975,00000000-0000-0000-0000-000000012000,OTHERS,599.6657950317133,918.2968264798964,MIA
315967508.9482121,00000000-0000-0000-0000-000000012000,OTHERS,599.6941241379449,918.1536141995424,MIA
315967509.0461016,00000000-0000-0000-0000-000000012000,OTHERS,599.6516717679451,917.9586594552666,MIA
315967509.13959694,00000000-0000-0000-0000-000000012000,OTHERS,599.7431060592455,917.8364461224674,MIA
315967509.24178,00000000-0000-0000-0000-000000012000,OTHERS,599.7184931863354,917.554382848312,MIA
315967509.3445944,00000000-0000-0000-0000-000000012000,OTHERS,599.7911631337457,917.4514288445284,MIA
315967509.4478343,00000000-0000-0000-0000-000000012000,OTHERS,599.8389502467728,917.329891044746,MIA
315967509.5558904,00000000-0000-0000-0000-000000012000,OTHERS,599.8501653383381,917.2080180067904,MIA
315967509.6534236,00000000-0000-0000-0000-000000012000,OTHERS,599.8534464370592,916.9020701859856,MIA
315967509.75432,00000000-0000-0000-0000-000000012000,OTHERS,599.8617912873036,916.7912145119589,MIA
315967509.85810715,00000000-0000-0000-0000-000000012000,OTHERS,599.8757810975334,916.6259596282092,MIA
315967509.9572422,00000000-0000-0000-0000-000000012000,OTHERS,599.9414931215744,916.8129631815308,MIA
315967510.05890936,00000000-0000-0000-0000-000000012000,OTHERS,599.9764976924007,916.37651183893,MIA
315967510.15131056,00000000-0000-0000-0000-000000012000,OTHERS,599.9576656812139,916.2482704595068,MIA
315967510.251913,00000000-0000-0000-0000-000000012000,OTHERS,600.057232044905,916.1311660881591,MIA
315967510.3487347,00000000-0000-0000-0000-000000012000,OTHERS,600.0370869207368,915.9297322588224,MIA
315967510.45201665,00000000-0000-0000-0000-000000012000,OTHERS,600.0126984331772,915.7409515954788,MIA
315967510.5482621,00000000-0000-0000-0000-000000012000,OTHERS,600.0152591007399,915.764528461958,MIA
315967510.65007097,00000000-0000-0000-0000-000000012000,OTHERS,600.0822116467231,915.511567719346,MIA
315967510.7471379,00000000-0000-0000-0000-000000012000,OTHERS,600.1499839193152,915.3186438531052,MIA
315967510.84329176,00000000-0000-0000-0000-000000012000,OTHERS,600.127089955487,915.2498119365274,MIA
315967510.95019966,00000000-0000-0000-0000-000000012000,OTHERS,600.1013027646045,915.0817756220172,MIA
315967511.0455217,00000000-0000-0000-0000-000000012000,OTHERS,600.0922233479821,915.0191457373744,MIA
315967511.14627755,00000000-0000-0000-0000-000000012000,OTHERS,600.1684438485007,914.971025327628,MIA
315967511.2507228,00000000-0000-0000-0000-000000012000,OTHERS,600.1959943161937,914.666454037796,MIA
315967511.35146326,00000000-0000-0000-0000-000000012000,OTHERS,600.2128075370894,914.4426439563304,MIA
315967511.4466843,00000000-0000-0000-0000-000000012000,OTHERS,600.2466346998552,914.3452087604364,MIA
315967511.54975915,00000000-0000-0000-0000-000000012000,OTHERS,600.2319707798514,914.2963946506226,MIA
315967511.65371823,00000000-0000-0000-0000-000000012000,OTHERS,600.2847850895603,914.0284483066076,MIA
315967511.75529313,00000000-0000-0000-0000-000000012000,OTHERS,600.3036447618041,913.8321033473044,MIA
315967511.8535706,00000000-0000-0000-0000-000000012000,OTHERS,600.3532544421587,913.8379525700728,MIA
315967511.95180786,00000000-0000-0000-0000-000000012000,OTHERS,600.371202639364,913.5565877467676,MIA
315967512.04613066,00000000-0000-0000-0000-000000012000,OTHERS,600.3682305219927,913.2787996790212,MIA
315967512.1519522,00000000-0000-0000-0000-000000012000,OTHERS,600.3610687642871,913.3730010838892,MIA
315967512.2449918,00000000-0000-0000-0000-000000012000,OTHERS,600.4173136438043,913.1467104320157,MIA
315967512.3462837,00000000-0000-0000-0000-000000012000,OTHERS,600.4508161726964,912.7363147682138,MIA
315967512.4473298,00000000-0000-0000-0000-000000012000,OTHERS,600.4442826983659,912.6637704790004,MIA
315967512.54324704,00000000-0000-0000-0000-000000012000,OTHERS,600.4869773085921,912.564714066444,MIA
315967507.64243054,00000000-0000-0000-0000-000000012049,OTHERS,598.9517592644993,913.7007613260524,MIA
315967507.74020386,00000000-0000-0000-0000-000000012049,OTHERS,598.8022154317066,913.7023459611788,MIA
315967507.8376459,00000000-0000-0000-0000-000000012049,OTHERS,599.0280601512171,913.4027496523815,MIA
315967507.9368728,00000000-0000-0000-0000-000000012049,OTHERS,598.8692726009363,913.3247190924972,MIA
315967508.03838736,00000000-0000-0000-0000-000000012049,OTHERS,599.094777942843,913.0320956070144,MIA
315967508.1405179,00000000-0000-0000-0000-000000012049,OTHERS,598.8610613865817,912.9367837478468,MIA
315967508.23242766,00000000-0000-0000-0000-000000012049,OTHERS,599.1859174527077,912.6124000180432,MIA
315967508.33992213,00000000-0000-0000-0000-000000012049,OTHERS,599.2012989415854,912.4493748164988,MIA
315967508.4317218,00000000-0000-0000-0000-000000012049,OTHERS,599.2717118244104,912.2532193811757,MIA
315967508.5360878,00000000-0000-0000-0000-000000012049,OTHERS,599.112785286253,912.1836454229316,MIA
315967508.63524646,00000000-0000-0000-0000-000000012049,OTHERS,599.2613332808927,911.928345011788,MIA
315967508.7418264,00000000-0000-0000-0000-000000012049,OTHERS,599.1087469960456,911.8396874575044,MIA
315967508.8488975,00000000-0000-0000-0000-000000012049,OTHERS,599.397589390437,911.5073029662524,MIA
315967508.9482121,00000000-0000-0000-0000-000000012049,OTHERS,599.1788916406632,911.5108341077312,MIA
315967509.0461016,00000000-0000-0000-0000-000000012049,OTHERS,599.2736148347371,911.337684107152,MIA
315967509.13959694,00000000-0000-0000-0000-000000012049,OTHERS,599.3104240539637,911.1913699806514,MIA
315967509.24178,00000000-0000-0000-0000-000000012049,OTHERS,599.4750452319056,910.9380585878054,MIA
315967509.3445944,00000000-0000-0000-0000-000000012049,OTHERS,599.2701424886717,910.8779506063228,MIA
315967509.4478343,00000000-0000-0000-0000-000000012049,OTHERS,599.5716666134578,910.5382699909052,MIA
315967509.5558904,00000000-0000-0000-0000-000000012049,OTHERS,599.4043712178502,910.4765167775604,MIA
315967509.6534236,00000000-0000-0000-0000-000000012049,OTHERS,599.593860057901,910.300595684482,MIA
315967509.75432,00000000-0000-0000-0000-000000012049,OTHERS,599.574527078145,910.1545641833524,MIA
315967509.85810715,00000000-0000-0000-0000-000000012049,OTHERS,599.4762266320157,909.9641973750364,MIA
315967509.9572422,00000000-0000-0000-0000-000000012049,OTHERS,599.5020376978517,909.8227008891096,MIA
315967510.05890936,00000000-0000-0000-0000-000000012049,OTHERS,599.4602940466083,909.5916902264252,MIA
315967510.15131056,00000000-0000-0000-0000-000000012049,OTHERS,599.52929192449,909.4524302315476,MIA
315967510.251913,00000000-0000-0000-0000-000000012049,OTHERS,599.556159667679,909.3090455707504,MIA
315967507.64243054,00000000-0000-0000-0000-000000012134,OTHERS,596.2394480070266,937.1567996665352,MIA
315967507.74020386,00000000-0000-0000-0000-000000012134,OTHERS,596.4315990632674,937.416766970694,MIA
315967507.8376459,00000000-0000-0000-0000-000000012134,OTHERS,596.2281765592262,936.6345749024894,MIA
315967507.9368728,00000000-0000-0000-0000-000000012134,OTHERS,596.6053836812878,936.6331036056736,MIA
315967508.03838736,00000000-0000-0000-0000-000000012134,OTHERS,596.2557879381442,936.2027492764688,MIA
315967508.1405179,00000000-0000-0000-0000-000000012134,OTHERS,596.2689426015968,935.9473748242244,MIA
315967508.23242766,00000000-0000-0000-0000-000000012134,OTHERS,596.4992704476504,936.253317665081,MIA
315967508.33992213,00000000-0000-0000-0000-000000012134,OTHERS,596.3535502533032,935.4591636613164,MIA
315967508.4317218,00000000-0000-0000-0000-000000012134,OTHERS,596.5610907455796,935.4745717398608,MIA
315967508.5360878,00000000-0000-0000-0000-000000012134,OTHERS,596.55761164914,935.5480618072764,MIA
315967508.63524646,00000000-0000-0000-0000-000000012134,OTHERS,596.7753258312373,934.89736277482,MIA
315967508.7418264,00000000-0000-0000-0000-000000012134,OTHERS,596.8112125301467,934.6076940933953,MIA
315967508.8488975,00000000-0000-0000-0000-000000012134,OTHERS,596.7015578832164,934.641818127421,MIA
315967508.9482121,00000000-0000-0000-0000-000000012134,OTHERS,596.6684688599918,934.2163578236512,MIA
315967509.0461016,00000000-0000-0000-0000-000000012134,OTHERS,596.7094281166992,934.2635448808702,MIA
315967509.13959694,00000000-0000-0000-0000-000000012134,OTHERS,596.619693144345,933.448344521494,MIA
315967509.24178,00000000-0000-0000-0000-000000012134,OTHERS,596.7280286277847,933.1382036142944,MIA
315967509.3445944,00000000-0000-0000-0000-000000012134,OTHERS,596.8598764547475,933.0553392439972,MIA
315967509.4478343,00000000-0000-0000-0000-000000012134,OTHERS,596.7823907848514,933.3775366600788,MIA
315967509.5558904,00000000-0000-0000-0000-000000012134,OTHERS,596.8449061800164,933.0339344386766,MIA
315967509.6534236,00000000-0000-0000-0000-000000012134,OTHERS,596.8172691673429,932.93285562761,MIA
315967509.75432,00000000-0000-0000-0000-000000012134,OTHERS,596.8753553585464,932.7005246649225,MIA
315967509.85810715,00000000-0000-0000-0000-000000012134,OTHERS,597.0022413350349,932.1063409816036,MIA
315967509.9572422,00000000-0000-0000-0000-000000012134,OTHERS,596.9552750669678,932.2039844344145,MIA
315967510.05890936,00000000-0000-0000-0000-000000012134,OTHERS,596.8888474224227,932.1778736176304,MIA
315967510.15131056,00000000-0000-0000-0000-000000012134,OTHERS,596.9255413112562,932.0322080339788,MIA
315967510.251913,00000000-0000-0000-0000-000000012134,OTHERS,596.9340816741337,931.8826678008296,MIA
315967510.3487347,00000000-0000-0000-0000-000000012134,OTHERS,596.9791195626167,931.314714189976,MIA
315967510.45201665,00000000-0000-0000-0000-000000012134,OTHERS,596.9753218290391,931.4896760375168,MIA
315967510.5482621,00000000-0000-0000-0000-000000012134,OTHERS,596.8325785215808,930.5462057874196,MIA
315967510.65007097,00000000-0000-0000-0000-000000012134,OTHERS,597.1565996128447,930.4050452321663,MIA
315967510.7471379,00000000-0000-0000-0000-000000012134,OTHERS,597.1563917659173,930.2980733437844,MIA
315967510.84329176,00000000-0000-0000-0000-000000012134,OTHERS,597.167876105473,930.1492349475328,MIA
315967510.95019966,00000000-0000-0000-0000-000000012134,OTHERS,597.1810186386509,929.9882578558004,MIA
315967511.0455217,00000000-0000-0000-0000-000000012134,OTHERS,597.2280365447091,929.976471276935,MIA
315967511.14627755,00000000-0000-0000-0000-000000012134,OTHERS,597.2141198238733,929.7818461559464,MIA
315967511.2507228,00000000-0000-0000-0000-000000012134,OTHERS,597.2218803799085,929.6252457172824,MIA
315967511.35146326,00000000-0000-0000-0000-000000012134,OTHERS,597.1880154940571,929.5161397260132,MIA
315967511.4466843,00000000-0000-0000-0000-000000012134,OTHERS,597.2445450739842,929.3739139735928,MIA
315967511.54975915,00000000-0000-0000-0000-000000012134,OTHERS,597.2156004803162,929.2983419194148,MIA
315967511.65371823,00000000-0000-0000-0000-000000012134,OTHERS,597.2529393316267,929.1427398971005,MIA
315967511.75529313,00000000-0000-0000-0000-000000012134,OTHERS,597.2525492517399,929.0183473492914,MIA
315967511.8535706,00000000-0000-0000-0000-000000012134,OTHERS,597.2643684883817,928.8680124396716,MIA
315967511.95180786,00000000-0000-0000-0000-000000012134,OTHERS,597.3096257862634,928.7174168690296,MIA
315967512.04613066,00000000-0000-0000-0000-000000012134,OTHERS,597.3045495375998,928.6103681915064,MIA
315967512.1519522,00000000-0000-0000-0000-000000012134,OTHERS,597.3198936359273,928.6144326561272,MIA
315967512.2449918,00000000-0000-0000-0000-000000012134,OTHERS,597.4235285822501,928.5575794340568,MIA
315967512.3462837,00000000-0000-0000-0000-000000012134,OTHERS,597.3217490863234,928.2665667036676,MIA
315967512.4473298,00000000-0000-0000-0000-000000012134,OTHERS,597.2621898211089,928.2307063157152,MIA
315967512.54324704,00000000-0000-0000-0000-000000012134,OTHERS,597.3710987140762,927.9832227175516,MIA
315967507.64243054,00000000-0000-0000-0000-000000012145,OTHERS,605.5510337897092,937.8874741362674,MIA
315967507.74020386,00000000-0000-0000-0000-000000012145,OTHERS,605.4245404420785,937.917370884347,MIA
315967507.8376459,00000000-0000-0000-0000-000000012145,OTHERS,605.2499856860508,937.8066114130906,MIA
315967507.9368728,00000000-0000-0000-0000-000000012145,OTHERS,605.014396606529,937.8181528320468,MIA
315967508.03838736,00000000-0000-0000-0000-000000012145,OTHERS,605.2582060761,937.7980446699356,MIA
315967508.1405179,00000000-0000-0000-0000-000000012145,OTHERS,605.0590448134569,937.8242482273212,MIA
315967508.23242766,00000000-0000-0000-0000-000000012145,OTHERS,604.9789836491196,937.5874320222696,MIA
315967508.33992213,00000000-0000-0000-0000-000000012145,OTHERS,604.3124457879368,937.9247574581022,MIA
315967508.4317218,00000000-0000-0000-0000-000000012145,OTHERS,604.1563067758492,937.9551726539398,MIA
315967508.5360878,00000000-0000-0000-0000-000000012145,OTHERS,604.0947657030075,937.8171157677604,MIA
315967508.63524646,00000000-0000-0000-0000-000000012145,OTHERS,604.0947657030075,937.8171157677604,MIA
315967508.7418264,00000000-0000-0000-0000-000000012145,OTHERS,604.0947657030075,937.8171157677604,MIA
315967508.8488975,00000000-0000-0000-0000-000000012145,OTHERS,604.0947657030075,937.8171157677604,MIA
315967507.64243054,00000000-0000-0000-0000-000000012217,OTHERS,595.5465352111469,956.190879033592,MIA
315967507.74020386,00000000-0000-0000-0000-000000012217,OTHERS,595.5567277643004,956.0567316246858,MIA
315967507.8376459,00000000-0000-0000-0000-000000012217,OTHERS,595.558594956634,955.9454880528294,MIA
315967507.9368728,00000000-0000-0000-0000-000000012217,OTHERS,595.553795747963,955.8415797568416,MIA
315967508.03838736,00000000-0000-0000-0000-000000012217,OTHERS,595.5770207690227,955.7599904674678,MIA
315967508.1405179,00000000-0000-0000-0000-000000012217,OTHERS,595.58748696806,955.6791292476428,MIA
315967508.23242766,00000000-0000-0000-0000-000000012217,OTHERS,595.5859780717548,955.5900753203708,MIA
315967508.33992213,00000000-0000-0000-0000-000000012217,OTHERS,595.6036620156502,955.519122861407,MIA
315967508.4317218,00000000-0000-0000-0000-000000012217,OTHERS,595.5890021330489,955.4227393259084,MIA
315967508.5360878,00000000-0000-0000-0000-000000012217,OTHERS,595.577661323158,955.3616114515715,MIA
315967508.63524646,00000000-0000-0000-0000-000000012217,OTHERS,595.5918719058927,955.3070227365243,MIA
315967508.7418264,00000000-0000-0000-0000-000000012217,OTHERS,595.5856953534484,955.2635267352708,MIA
315967508.8488975,00000000-0000-0000-0000-000000012217,OTHERS,595.607450318773,955.2148716199986,MIA
315967508.9482121,00000000-0000-0000-0000-000000012217,OTHERS,595.6013516146384,955.1852574787788,MIA
315967509.0461016,00000000-0000-0000-0000-000000012217,OTHERS,595.6034837344317,955.1517688119292,MIA
315967509.13959694,00000000-0000-0000-0000-000000012217,OTHERS,595.610882682902,955.0935651010006,MIA
315967509.24178,00000000-0000-0000-0000-000000012217,OTHERS,595.6194566805833,955.0390229052388,MIA
315967509.3445944,00000000-0000-0000-0000-000000012217,OTHERS,595.6081660577553,954.969401156676,MIA
315967509.4478343,00000000-0000-0000-0000-000000012217,OTHERS,595.6017496704167,954.9214282418352,MIA
315967509.5558904,00000000-0000-0000-0000-000000012217,OTHERS,595.6035182182254,954.8511241158756,MIA
315967509.6534236,00000000-0000-0000-0000-000000012217,OTHERS,595.6102084466282,954.8070875998892,MIA
315967509.75432,00000000-0000-0000-0000-000000012217,OTHERS,595.6146575069512,954.75522092397,MIA
315967509.85810715,00000000-0000-0000-0000-000000012217,OTHERS,595.6101619258785,954.6881676763786,MIA
315967509.9572422,00000000-0000-0000-0000-000000012217,OTHERS,595.6187475326535,954.634215997182,MIA
315967510.05890936,00000000-0000-0000-0000-000000012217,OTHERS,595.6212554302224,954.563832506289,MIA
315967510.15131056,00000000-0000-0000-0000-000000012217,OTHERS,595.6195899963977,954.474290085936,MIA
315967510.251913,00000000-0000-0000-0000-000000012217,OTHERS,595.6288024984998,954.4171368122574,MIA
315967510.3487347,00000000-0000-0000-0000-000000012217,OTHERS,595.6307028465675,954.32372707179,MIA
315967510.45201665,00000000-0000-0000-0000-000000012217,OTHERS,595.6348591619908,954.2690731871654,MIA
315967510.5482621,00000000-0000-0000-0000-000000012217,OTHERS,595.6609950362083,954.2120736043094,MIA
315967510.65007097,00000000-0000-0000-0000-000000012217,OTHERS,595.6521154357054,954.1152398928076,MIA
315967510.7471379,00000000-0000-0000-0000-000000012217,OTHERS,595.6140300743212,954.08178011368,MIA
315967510.84329176,00000000-0000-0000-0000-000000012217,OTHERS,595.6709533362094,953.985401300218,MIA
315967510.95019966,00000000-0000-0000-0000-000000012217,OTHERS,595.6536536569517,953.9877828390026,MIA
315967511.0455217,00000000-0000-0000-0000-000000012217,OTHERS,595.68148538241,953.867727160638,MIA
315967511.14627755,00000000-0000-0000-0000-000000012217,OTHERS,595.6530499691148,953.8108920002586,MIA
315967511.2507228,00000000-0000-0000-0000-000000012217,OTHERS,595.6574488657245,953.780805283184,MIA
315967511.35146326,00000000-0000-0000-0000-000000012217,OTHERS,595.6696538622789,953.7336571810564,MIA
315967511.4466843,00000000-0000-0000-0000-000000012217,OTHERS,595.6615318394937,953.7004918486048,MIA
315967511.54975915,00000000-0000-0000-0000-000000012217,OTHERS,595.6688567121914,953.708863747439,MIA
315967511.65371823,00000000-0000-0000-0000-000000012217,OTHERS,595.6641375014349,953.7023272752444,MIA
315967511.75529313,00000000-0000-0000-0000-000000012217,OTHERS,595.6524731723682,953.7219892265238,MIA
315967511.8535706,00000000-0000-0000-0000-000000012217,OTHERS,595.662456507291,953.6791163360132,MIA
315967511.95180786,00000000-0000-0000-0000-000000012217,OTHERS,595.6609181319433,953.6880785722368,MIA
315967512.04613066,00000000-0000-0000-0000-000000012217,OTHERS,595.6531703147607,953.6974715420952,MIA
315967512.1519522,00000000-0000-0000-0000-000000012217,OTHERS,595.6593605872355,953.6750701365244,MIA
315967512.2449918,00000000-0000-0000-0000-000000012217,OTHERS,595.6511133304057,953.6688203450012,MIA
315967512.3462837,00000000-0000-0000-0000-000000012217,OTHERS,595.6642473819046,953.6497624560516,MIA
315967512.4473298,00000000-0000-0000-0000-000000012217,OTHERS,595.6758016437907,953.6586649280994,MIA
315967512.54324704,00000000-0000-0000-0000-000000012217,OTHERS,595.6594565687133,953.6098804390232,MIA
315967507.64243054,00000000-0000-0000-0000-000000012378,OTHERS,596.3630676152735,897.7044376923703,MIA
315967507.74020386,00000000-0000-0000-0000-000000012378,OTHERS,596.431123860964,897.6749844040484,MIA
315967507.8376459,00000000-0000-0000-0000-000000012378,OTHERS,596.3478340208393,897.6611207081587,MIA
315967507.9368728,00000000-0000-0000-0000-000000012378,OTHERS,596.392285963228,897.602149275427,MIA
315967508.03838736,00000000-0000-0000-0000-000000012378,OTHERS,596.7806440886461,897.7747422448836,MIA
315967508.1405179,00000000-0000-0000-0000-000000012378,OTHERS,596.5136166988001,897.671967748538,MIA
315967508.23242766,00000000-0000-0000-0000-000000012378,OTHERS,596.5142160428425,897.7080519321687,MIA
315967508.33992213,00000000-0000-0000-0000-000000012378,OTHERS,596.4978603715499,897.6912484724417,MIA
315967508.4317218,00000000-0000-0000-0000-000000012378,OTHERS,596.5793854585899,897.6703375676567,MIA
315967508.5360878,00000000-0000-0000-0000-000000012378,OTHERS,596.4589544126952,897.584260756738,MIA
315967508.63524646,00000000-0000-0000-0000-000000012378,OTHERS,596.4629355133752,897.6305542838013,MIA
315967508.7418264,00000000-0000-0000-0000-000000012378,OTHERS,596.6058816421912,897.6454735322011,MIA
315967508.8488975,00000000-0000-0000-0000-000000012378,OTHERS,596.3816803937879,897.5827717819229,MIA
315967508.9482121,00000000-0000-0000-0000-000000012378,OTHERS,596.4057656929948,897.5541541320077,MIA
315967509.0461016,00000000-0000-0000-0000-000000012378,OTHERS,596.3860523594112,897.6473027640637,MIA
315967509.13959694,00000000-0000-0000-0000-000000012378,OTHERS,596.4122583819072,897.5820225073106,MIA
315967509.24178,00000000-0000-0000-0000-000000012378,OTHERS,596.4203951661948,897.5503776961745,MIA
315967509.3445944,00000000-0000-0000-0000-000000012378,OTHERS,597.2935256351362,897.4068343620761,MIA
315967509.4478343,00000000-0000-0000-0000-000000012378,OTHERS,597.1239142747288,897.2777173916728,MIA
315967509.5558904,00000000-0000-0000-0000-000000012378,OTHERS,597.3138874497329,897.2258589061734,MIA
315967509.75432,00000000-0000-0000-0000-000000012378,OTHERS,597.2877122030237,896.8556424672238,MIA
315967509.85810715,00000000-0000-0000-0000-000000012378,OTHERS,597.3101228987745,896.8557042422274,MIA
315967509.9572422,00000000-0000-0000-0000-000000012378,OTHERS,597.2494598338544,896.8186042012691,MIA
315967510.05890936,00000000-0000-0000-0000-000000012378,OTHERS,597.3918740652557,896.7526351104349,MIA
315967510.15131056,00000000-0000-0000-0000-000000012378,OTHERS,597.3200819710528,896.6568651404237,MIA
315967510.251913,00000000-0000-0000-0000-000000012378,OTHERS,596.4691642122447,897.636084190076,MIA
315967510.3487347,00000000-0000-0000-0000-000000012378,OTHERS,596.4092179168323,897.5821524593301,MIA
315967510.45201665,00000000-0000-0000-0000-000000012378,OTHERS,596.4418130746575,897.6529788314776,MIA
315967510.5482621,00000000-0000-0000-0000-000000012378,OTHERS,596.4557434250265,897.6140268964124,MIA
